0.788 0.99996464	 0.00003536 0.00000000 0.00000000 0.00000000 15.00000000
0.789 0.99994296	 0.00005703 0.00000000 0.00000000 0.00000000 15.00000000
0.790 0.99999171	 0.00000829 0.00000000 0.00000000 0.00000000 16.00000000
0.800 1.00000000	 0.00000000 0.00000000 0.00000000 0.00000000 2.00000000
0.810 1.00000000	 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000
0.820 1.00000000	 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000
0.830 1.00000000	 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000
0.840 1.00000000	 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000
0.850 1.00000000	 0.00000000 0.00000000 0.00000000 0.00000000 2.00000000
0.860 1.00000000	 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000
0.870 1.00000000	 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000
0.880 1.00000000	 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000
0.890 1.00000000	 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000
0.900 1.00000000	 0.00000000 0.00000000 0.00000000 0.00000000 2.00000000
0.910 1.00000000	 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000
0.920 1.00000000	 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000
0.930 1.00000000	 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000
0.940 1.00000000	 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000
0.950 1.00000000	 0.00000000 0.00000000 0.00000000 0.00000000 2.00000000
0.960 1.00000000	 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000
0.970 1.00000000	 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000
0.980 1.00000000	 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000
0.990 1.00000000	 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000
1.000 1.00000000	 0.00000000 0.00000000 0.00000000 0.00000000 2.00000000
