1.590 0.22088542	 0.77911458 0.00000000 0.00000000 0.00000000 12.00000000
1.600 0.21426536	 0.78573464 0.00000000 0.00000000 0.00000000 35.00000000
1.610 0.20895000	 0.79105000 0.00000000 0.00000000 0.00000000 12.00000000
1.620 0.20382614	 0.79617386 0.00000000 0.00000000 0.00000000 11.00000000
1.630 0.19973333	 0.80026666 0.00000000 0.00000000 0.00000000 12.00000000
1.640 0.19587614	 0.80412386 0.00000000 0.00000000 0.00000000 11.00000000
1.650 0.19183780	 0.80816220 0.00000000 0.00000000 0.00000000 41.00000000
1.660 0.18699886	 0.81300114 0.00000000 0.00000000 0.00000000 11.00000000
1.670 0.18549167	 0.81450833 0.00000000 0.00000000 0.00000000 12.00000000
1.680 0.18306705	 0.81693295 0.00000000 0.00000000 0.00000000 11.00000000
1.690 0.17904479	 0.82095521 0.00000000 0.00000000 0.00000000 12.00000000
1.700 0.17622000	 0.82378000 0.00000000 0.00000000 0.00000000 35.00000000
1.710 0.17421563	 0.82578438 0.00000000 0.00000000 0.00000000 12.00000000
1.720 0.16787955	 0.83212045 0.00000000 0.00000000 0.00000000 11.00000000
1.730 0.16687292	 0.83312708 0.00000000 0.00000000 0.00000000 12.00000000
1.740 0.16145682	 0.83854318 0.00000000 0.00000000 0.00000000 11.00000000
1.750 0.15706562	 0.84293437 0.00000000 0.00000000 0.00000000 40.00000000
1.760 0.15185341	 0.84814659 0.00000000 0.00000000 0.00000000 11.00000000
1.770 0.14394167	 0.85605833 0.00000000 0.00000000 0.00000000 12.00000000
1.780 0.13860113	 0.86139886 0.00000000 0.00000000 0.00000000 11.00000000
1.790 0.13060209	 0.86939791 0.00000000 0.00000000 0.00000000 12.00000000
1.800 0.12062500	 0.87937500 0.00000000 0.00000000 0.00000000 35.00000000
1.810 0.11015000	 0.88985000 0.00000000 0.00000000 0.00000000 12.00000000
1.820 0.09331705	 0.90668295 0.00000000 0.00000000 0.00000000 11.00000000
1.830 0.07656667	 0.92343333 0.00000000 0.00000000 0.00000000 12.00000000
1.835 0.06227500	 0.93772500 0.00000000 0.00000000 0.00000000 10.00000000
1.840 0.04683295	 0.95316705 0.00000000 0.00000000 0.00000000 11.00000000
1.842 0.03560625	 0.96439375 0.00000000 0.00000000 0.00000000 10.00000000
1.844 0.01176125	 0.98823875 0.00000000 0.00000000 0.00000000 10.00000000
1.845 0.00189875	 0.99810125 0.00000000 0.00000000 0.00000000 10.00000000
1.850 0.00000000	 1.00000000 0.00000000 0.00000000 0.00000000 40.00000000
1.860 0.00000000	 1.00000000 0.00000000 0.00000000 0.00000000 11.00000000
1.870 0.00000000	 1.00000000 0.00000000 0.00000000 0.00000000 11.00000000
1.880 0.00000000	 1.00000000 0.00000000 0.00000000 0.00000000 11.00000000
1.890 0.00000000	 1.00000000 0.00000000 0.00000000 0.00000000 11.00000000
1.900 0.00000000	 1.00000000 0.00000000 0.00000000 0.00000000 35.00000000
1.910 0.00000000	 1.00000000 0.00000000 0.00000000 0.00000000 11.00000000
1.920 0.00000000	 1.00000000 0.00000000 0.00000000 0.00000000 11.00000000
1.930 0.00000000	 1.00000000 0.00000000 0.00000000 0.00000000 11.00000000
1.940 0.00000000	 1.00000000 0.00000000 0.00000000 0.00000000 11.00000000
1.950 0.00000000	 1.00000000 0.00000000 0.00000000 0.00000000 39.00000000
1.960 0.00000000	 1.00000000 0.00000000 0.00000000 0.00000000 11.00000000
1.970 0.00000000	 1.00000000 0.00000000 0.00000000 0.00000000 11.00000000
1.980 0.00000000	 1.00000000 0.00000000 0.00000000 0.00000000 11.00000000
1.990 0.00000000	 1.00000000 0.00000000 0.00000000 0.00000000 11.00000000
2.000 0.00000000	 1.00000000 0.00000000 0.00000000 0.00000000 35.00000000
