0.775 0.45563542	 0.54436458 0.00000000 0.00000000 0.00000000 12.00000000
0.776 0.45493854	 0.54506146 0.00000000 0.00000000 0.00000000 12.00000000
0.777 0.45694479	 0.54305521 0.00000000 0.00000000 0.00000000 12.00000000
0.778 0.45987083	 0.54012917 0.00000000 0.00000000 0.00000000 12.00000000
0.779 0.45908021	 0.54091979 0.00000000 0.00000000 0.00000000 12.00000000
0.780 0.46086250	 0.53913750 0.00000000 0.00000000 0.00000000 13.00000000
0.781 0.46287292	 0.53712708 0.00000000 0.00000000 0.00000000 12.00000000
0.782 0.46340208	 0.53659792 0.00000000 0.00000000 0.00000000 12.00000000
0.783 0.46512604	 0.53487396 0.00000000 0.00000000 0.00000000 12.00000000
0.784 0.46727813	 0.53272187 0.00000000 0.00000000 0.00000000 12.00000000
0.785 0.46809688	 0.53190312 0.00000000 0.00000000 0.00000000 12.00000000
0.786 0.47004583	 0.52995417 0.00000000 0.00000000 0.00000000 12.00000000
0.787 0.47345568	 0.52654432 0.00000000 0.00000000 0.00000000 11.00000000
0.788 0.47378409	 0.52621591 0.00000000 0.00000000 0.00000000 11.00000000
0.789 0.47574318	 0.52425682 0.00000000 0.00000000 0.00000000 11.00000000
0.790 0.47978958	 0.52021042 0.00000000 0.00000000 0.00000000 12.00000000
0.791 0.48227500	 0.51772500 0.00000000 0.00000000 0.00000000 11.00000000
0.792 0.48560341	 0.51439659 0.00000000 0.00000000 0.00000000 11.00000000
0.793 0.48426591	 0.51573409 0.00000000 0.00000000 0.00000000 11.00000000
0.794 0.48849205	 0.51150795 0.00000000 0.00000000 0.00000000 11.00000000
0.795 0.49108409	 0.50891591 0.00000000 0.00000000 0.00000000 11.00000000
0.796 0.49578523	 0.50421478 0.00000000 0.00000000 0.00000000 11.00000000
0.797 0.50155568	 0.49844432 0.00000000 0.00000000 0.00000000 11.00000000
0.798 0.50045341	 0.49954659 0.00000000 0.00000000 0.00000000 11.00000000
0.799 0.50518409	 0.49481591 0.00000000 0.00000000 0.00000000 11.00000000
0.800 0.50935769	 0.49064231 0.00000000 0.00000000 0.00000000 13.00000000
0.801 0.51461591	 0.48538409 0.00000000 0.00000000 0.00000000 11.00000000
0.802 0.51923182	 0.48076818 0.00000000 0.00000000 0.00000000 11.00000000
0.803 0.52203295	 0.47796705 0.00000000 0.00000000 0.00000000 11.00000000
0.804 0.52540341	 0.47459659 0.00000000 0.00000000 0.00000000 11.00000000
0.805 0.53266250	 0.46733750 0.00000000 0.00000000 0.00000000 11.00000000
0.806 0.53573068	 0.46426932 0.00000000 0.00000000 0.00000000 11.00000000
0.807 0.54200568	 0.45799432 0.00000000 0.00000000 0.00000000 11.00000000
0.808 0.54808296	 0.45191704 0.00000000 0.00000000 0.00000000 11.00000000
0.809 0.55406705	 0.44593295 0.00000000 0.00000000 0.00000000 11.00000000
0.810 0.55924271	 0.44075729 0.00000000 0.00000000 0.00000000 12.00000000
0.811 0.56561477	 0.43438523 0.00000000 0.00000000 0.00000000 11.00000000
0.812 0.57184204	 0.42815796 0.00000000 0.00000000 0.00000000 11.00000000
0.813 0.57977273	 0.42022727 0.00000000 0.00000000 0.00000000 11.00000000
0.814 0.58733295	 0.41266705 0.00000000 0.00000000 0.00000000 11.00000000
0.815 0.59392273	 0.40607727 0.00000000 0.00000000 0.00000000 11.00000000
0.816 0.60405454	 0.39594545 0.00000000 0.00000000 0.00000000 11.00000000
0.817 0.61196818	 0.38803182 0.00000000 0.00000000 0.00000000 11.00000000
0.818 0.62075568	 0.37924432 0.00000000 0.00000000 0.00000000 11.00000000
0.819 0.62810341	 0.37189659 0.00000000 0.00000000 0.00000000 11.00000000
0.820 0.63993229	 0.36006771 0.00000000 0.00000000 0.00000000 12.00000000
0.821 0.64874091	 0.35125909 0.00000000 0.00000000 0.00000000 11.00000000
0.822 0.65953409	 0.34046591 0.00000000 0.00000000 0.00000000 11.00000000
0.823 0.67234545	 0.32765455 0.00000000 0.00000000 0.00000000 11.00000000
0.824 0.68095000	 0.31905000 0.00000000 0.00000000 0.00000000 11.00000000
0.825 0.69455341	 0.30544659 0.00000000 0.00000000 0.00000000 11.00000000
0.826 0.70655796	 0.29344204 0.00000000 0.00000000 0.00000000 11.00000000
0.827 0.71802273	 0.28197727 0.00000000 0.00000000 0.00000000 11.00000000
0.828 0.73097045	 0.26902955 0.00000000 0.00000000 0.00000000 11.00000000
0.829 0.74599205	 0.25400796 0.00000000 0.00000000 0.00000000 11.00000000
0.830 0.75851042	 0.24148958 0.00000000 0.00000000 0.00000000 12.00000000
0.831 0.77268863	 0.22731137 0.00000000 0.00000000 0.00000000 11.00000000
0.832 0.78630113	 0.21369887 0.00000000 0.00000000 0.00000000 11.00000000
0.833 0.79952614	 0.20047386 0.00000000 0.00000000 0.00000000 11.00000000
0.834 0.81429773	 0.18570227 0.00000000 0.00000000 0.00000000 11.00000000
0.835 0.82543864	 0.17456136 0.00000000 0.00000000 0.00000000 11.00000000
0.836 0.83957159	 0.16042841 0.00000000 0.00000000 0.00000000 11.00000000
0.837 0.85325000	 0.14675000 0.00000000 0.00000000 0.00000000 11.00000000
0.838 0.86444545	 0.13555455 0.00000000 0.00000000 0.00000000 11.00000000
0.839 0.87600909	 0.12399091 0.00000000 0.00000000 0.00000000 11.00000000
0.840 0.88566458	 0.11433542 0.00000000 0.00000000 0.00000000 12.00000000
0.841 0.89544886	 0.10455114 0.00000000 0.00000000 0.00000000 11.00000000
0.842 0.90360455	 0.09639545 0.00000000 0.00000000 0.00000000 11.00000000
0.843 0.91388295	 0.08611705 0.00000000 0.00000000 0.00000000 11.00000000
0.844 0.92284659	 0.07715341 0.00000000 0.00000000 0.00000000 11.00000000
0.845 0.92717386	 0.07282614 0.00000000 0.00000000 0.00000000 11.00000000
0.846 0.93445455	 0.06554545 0.00000000 0.00000000 0.00000000 11.00000000
0.847 0.94131818	 0.05868182 0.00000000 0.00000000 0.00000000 11.00000000
0.848 0.94567727	 0.05432273 0.00000000 0.00000000 0.00000000 11.00000000
0.849 0.95209205	 0.04790795 0.00000000 0.00000000 0.00000000 11.00000000
0.850 0.95563654	 0.04436346 0.00000000 0.00000000 0.00000000 13.00000000
0.851 0.95919545	 0.04080454 0.00000000 0.00000000 0.00000000 11.00000000
0.852 0.96273750	 0.03726250 0.00000000 0.00000000 0.00000000 11.00000000
0.853 0.96662273	 0.03337727 0.00000000 0.00000000 0.00000000 11.00000000
0.854 0.96935682	 0.03064318 0.00000000 0.00000000 0.00000000 11.00000000
0.855 0.97178523	 0.02821477 0.00000000 0.00000000 0.00000000 11.00000000
0.856 0.97400341	 0.02599659 0.00000000 0.00000000 0.00000000 11.00000000
0.857 0.97616136	 0.02383864 0.00000000 0.00000000 0.00000000 11.00000000
0.858 0.97800227	 0.02199773 0.00000000 0.00000000 0.00000000 11.00000000
0.859 0.97942614	 0.02057387 0.00000000 0.00000000 0.00000000 11.00000000
0.860 0.98180729	 0.01819271 0.00000000 0.00000000 0.00000000 12.00000000
0.861 0.98278182	 0.01721818 0.00000000 0.00000000 0.00000000 11.00000000
0.862 0.98409659	 0.01590341 0.00000000 0.00000000 0.00000000 11.00000000
0.863 0.98531136	 0.01468864 0.00000000 0.00000000 0.00000000 11.00000000
0.864 0.98628182	 0.01371818 0.00000000 0.00000000 0.00000000 11.00000000
0.865 0.98738864	 0.01261136 0.00000000 0.00000000 0.00000000 11.00000000
0.866 0.98799773	 0.01200227 0.00000000 0.00000000 0.00000000 11.00000000
0.867 0.98911136	 0.01088864 0.00000000 0.00000000 0.00000000 11.00000000
0.868 0.98994545	 0.01005454 0.00000000 0.00000000 0.00000000 11.00000000
0.869 0.99045795	 0.00954205 0.00000000 0.00000000 0.00000000 11.00000000
0.870 0.99135938	 0.00864063 0.00000000 0.00000000 0.00000000 12.00000000
0.871 0.99210455	 0.00789545 0.00000000 0.00000000 0.00000000 11.00000000
0.872 0.99283523	 0.00716477 0.00000000 0.00000000 0.00000000 11.00000000
0.873 0.99307045	 0.00692955 0.00000000 0.00000000 0.00000000 11.00000000
0.874 0.99370114	 0.00629886 0.00000000 0.00000000 0.00000000 11.00000000
0.875 0.99434545	 0.00565455 0.00000000 0.00000000 0.00000000 11.00000000
0.876 0.99469773	 0.00530227 0.00000000 0.00000000 0.00000000 11.00000000
0.877 0.99509205	 0.00490796 0.00000000 0.00000000 0.00000000 11.00000000
0.878 0.99556705	 0.00443295 0.00000000 0.00000000 0.00000000 11.00000000
0.879 0.99586477	 0.00413523 0.00000000 0.00000000 0.00000000 11.00000000
0.880 0.99630938	 0.00369063 0.00000000 0.00000000 0.00000000 12.00000000
0.881 0.99665000	 0.00335000 0.00000000 0.00000000 0.00000000 11.00000000
0.882 0.99676818	 0.00323182 0.00000000 0.00000000 0.00000000 11.00000000
0.883 0.99745909	 0.00254091 0.00000000 0.00000000 0.00000000 11.00000000
0.884 0.99755795	 0.00244205 0.00000000 0.00000000 0.00000000 11.00000000
0.885 0.99824318	 0.00175682 0.00000000 0.00000000 0.00000000 11.00000000
0.886 0.99820795	 0.00179205 0.00000000 0.00000000 0.00000000 11.00000000
0.887 0.99893409	 0.00106591 0.00000000 0.00000000 0.00000000 11.00000000
0.888 0.99952159	 0.00047841 0.00000000 0.00000000 0.00000000 11.00000000
0.889 0.99938523	 0.00061477 0.00000000 0.00000000 0.00000000 11.00000000
0.890 0.99974063	 0.00025938 0.00000000 0.00000000 0.00000000 12.00000000
0.891 0.99973068	 0.00026932 0.00000000 0.00000000 0.00000000 11.00000000
0.892 0.99999659	 0.00000341 0.00000000 0.00000000 0.00000000 11.00000000
0.893 1.00000000	 0.00000000 0.00000000 0.00000000 0.00000000 11.00000000
0.894 0.99999318	 0.00000682 0.00000000 0.00000000 0.00000000 11.00000000
0.895 0.99999432	 0.00000568 0.00000000 0.00000000 0.00000000 11.00000000
0.896 1.00000000	 0.00000000 0.00000000 0.00000000 0.00000000 11.00000000
0.897 1.00000000	 0.00000000 0.00000000 0.00000000 0.00000000 11.00000000
0.898 1.00000000	 0.00000000 0.00000000 0.00000000 0.00000000 11.00000000
0.899 1.00000000	 0.00000000 0.00000000 0.00000000 0.00000000 11.00000000
0.900 1.00000000	 0.00000000 0.00000000 0.00000000 0.00000000 13.00000000
0.910 1.00000000	 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000
0.920 1.00000000	 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000
0.930 1.00000000	 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000
0.940 1.00000000	 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000
0.950 1.00000000	 0.00000000 0.00000000 0.00000000 0.00000000 2.00000000
0.960 1.00000000	 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000
0.970 1.00000000	 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000
0.980 1.00000000	 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000
0.990 1.00000000	 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000
1.000 1.00000000	 0.00000000 0.00000000 0.00000000 0.00000000 2.00000000
