0.230933 0.000000 0.170698 0.348945 0.376397 0.358895 0.317758 0.253472 0.133640 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.250793 0.000000 0.325860 0.422802 0.443527 0.428630 0.400022 0.362992 0.310952 0.246397 0.145278 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.605753 0.000000 0.416077 0.484527 0.499748 0.492542 0.463160 0.445165 0.410650 0.377515 0.344545 0.302685 0.248700 0.179960 0.001185 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.560369 0.309970 0.501028 0.542955 0.549535 0.542725 0.527987 0.513097 0.493290 0.472375 0.453058 0.436397 0.416775 0.395798 0.371285 0.342830 0.313175 0.280265 0.249592 0.204258 0.141800 0.000253 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.416090 0.451387 0.560210 0.584543 0.590925 0.591982 0.584317 0.577598 0.568161 0.559365 0.549187 0.536956 0.534481 0.523088 0.515110 0.502538 0.495388 0.483553 0.477002 0.462940 0.453082 0.445833 0.436113 0.423370 0.415873 0.401562 0.391115 0.382640 0.369715 0.356153 0.340525 0.329715 0.315325 0.302613 0.287523 0.267047 0.247470 0.219125 0.207050 0.179762 0.146520 0.106507 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.400000 0.570320 0.607935 0.626932 0.631953 0.637508 0.638960 0.639752 0.633568 0.635268 0.636230 0.638748 0.636775 0.637375 0.635700 0.637570 0.635718 0.639757 0.635923 0.638852 0.639377 0.636317 0.638183 0.638393 0.635807 0.636493 0.639847 0.638602 0.637460 0.639025 0.636175 0.636675 0.638405 0.637483 0.639325 0.637108 0.637285 0.634400 0.638130 0.636040 0.638472 0.637130 0.635577 0.636919 0.638332 0.639945 0.638318 0.638585 0.638378 0.636657 0.639010 
0.629595 0.663647 0.662992 0.667240 0.674943 0.680003 0.685988 0.697248 0.702133 0.713142 0.721860 0.727167 0.736743 0.745410 0.754860 0.761227 0.766915 0.775590 0.780887 0.789148 0.796020 0.803608 0.810762 0.818717 0.822862 0.829987 0.837510 0.842164 0.848720 0.853703 0.860533 0.866060 0.872210 0.876110 0.879192 0.886787 0.889615 0.894935 0.899137 0.901008 0.908100 0.911253 0.915033 0.916620 0.920138 0.925635 0.928070 0.930127 0.932505 0.934685 0.938523 
0.400000 0.766465 0.702425 0.699603 0.711140 0.724542 0.737595 0.751218 0.765920 0.785977 0.798400 0.813163 0.825222 0.835815 0.850038 0.857665 0.872273 0.880035 0.889505 0.896660 0.906975 0.913598 0.921215 0.926500 0.932735 0.938307 0.942235 0.947288 0.950713 0.954722 0.958590 0.961008 0.963795 0.967410 0.969577 0.971562 0.972875 0.974635 0.976680 0.978270 0.979150 0.980630 0.981820 0.982803 0.983827 0.985105 0.985535 0.986913 0.987715 0.988210 0.988717 
0.500000 0.855895 0.746673 0.737852 0.747355 0.763465 0.783303 0.806980 0.823997 0.840148 0.860102 0.876495 0.891508 0.901497 0.914815 0.924783 0.932967 0.940270 0.946155 0.953410 0.958702 0.961963 0.966475 0.969975 0.973107 0.974970 0.978030 0.980063 0.981993 0.982965 0.984822 0.986313 0.987567 0.988260 0.989358 0.990458 0.991050 0.992232 0.992207 0.993207 0.993642 0.994030 0.994430 0.994783 0.995148 0.995688 0.995950 0.996105 0.996415 0.996743 0.996918 
0.500000 1.000000 0.785177 0.769523 0.785110 0.803610 0.827770 0.849175 0.870540 0.889460 0.906917 0.919225 0.932630 0.942183 0.951040 0.958919 0.963422 0.968220 0.973333 0.976195 0.979335 0.982223 0.984330 0.986200 0.987570 0.989283 0.990085 0.990930 0.991642 0.992980 0.993500 0.994285 0.994748 0.995063 0.995777 0.996106 0.996825 0.996740 0.997107 0.997355 0.997537 0.997790 0.998065 0.998212 0.998117 0.998410 0.998537 0.998618 0.998800 0.998937 0.999202 
0.400000 1.000000 0.821612 0.803172 0.815500 0.834817 0.863980 0.886387 0.906420 0.925528 0.939442 0.950132 0.958375 0.964848 0.971685 0.974727 0.979210 0.982538 0.984447 0.987060 0.988630 0.990237 0.991290 0.992627 0.993620 0.994115 0.995180 0.995632 0.996065 0.996502 0.996740 0.997527 0.997378 0.997783 0.997985 0.998290 0.998410 0.998610 0.998823 0.998937 0.998900 0.999120 0.999147 0.999270 0.999273 0.999508 0.999485 0.999502 0.999440 0.999510 0.999653 
0.470050 1.000000 0.861108 0.833510 0.844843 0.869173 0.894605 0.916970 0.933333 0.947885 0.958732 0.966095 0.972873 0.977910 0.981733 0.985267 0.987368 0.989378 0.991318 0.992172 0.993587 0.994443 0.995190 0.995847 0.996410 0.996967 0.997486 0.997668 0.997920 0.998125 0.998472 0.998620 0.998713 0.998953 0.998960 0.999194 0.999325 0.999350 0.999500 0.999507 0.999460 0.999564 0.999672 0.999535 0.999680 0.999635 0.999732 0.999742 0.999783 0.999790 0.999725 
0.324103 1.000000 0.899977 0.857538 0.868538 0.894770 0.918430 0.937260 0.951710 0.963395 0.970713 0.977385 0.981792 0.984992 0.988235 0.990547 0.992005 0.993215 0.994732 0.995267 0.996003 0.996520 0.997092 0.997408 0.997948 0.998130 0.998520 0.998550 0.998870 0.999108 0.999195 0.999205 0.999202 0.999443 0.999592 0.999578 0.999535 0.999763 0.999660 0.999620 0.999757 0.999755 0.999781 0.999748 0.999720 0.999772 0.999800 0.999767 0.999789 0.999795 0.999850 
0.617042 1.000000 0.942223 0.888197 0.896795 0.917860 0.938182 0.953507 0.964610 0.972970 0.980073 0.984298 0.987485 0.990282 0.992100 0.993445 0.994844 0.995875 0.996702 0.996940 0.997570 0.997915 0.998203 0.998578 0.998892 0.999023 0.999150 0.999408 0.999348 0.999452 0.999530 0.999590 0.999675 0.999653 0.999730 0.999680 0.999723 0.999745 0.999775 0.999737 0.999740 0.999790 0.999815 0.999810 0.999823 0.999855 0.999818 0.999783 0.999830 0.999845 0.999812 
0.500000 1.000000 1.000000 0.915205 0.918083 0.937285 0.953288 0.964300 0.973757 0.980237 0.985270 0.988810 0.990888 0.992890 0.994188 0.995692 0.996460 0.997120 0.997650 0.998012 0.998457 0.998670 0.998969 0.998962 0.999220 0.999440 0.999543 0.999560 0.999520 0.999665 0.999685 0.999780 0.999778 0.999765 0.999683 0.999720 0.999810 0.999793 0.999818 0.999832 0.999847 0.999807 0.999828 0.999837 0.999830 0.999842 0.999835 0.999819 0.999812 0.999848 0.999825 
0.567387 1.000000 1.000000 0.939817 0.939980 0.951190 0.962610 0.972537 0.980327 0.985630 0.989319 0.991822 0.993557 0.994913 0.996103 0.996975 0.997413 0.998003 0.998333 0.998717 0.998922 0.999258 0.999233 0.999530 0.999437 0.999568 0.999682 0.999652 0.999735 0.999748 0.999813 0.999798 0.999780 0.999830 0.999783 0.999837 0.999822 0.999848 0.999855 0.999822 0.999815 0.999853 0.999805 0.999810 0.999812 0.999793 0.999865 0.999835 0.999822 0.999813 0.999818 
